,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_monthly_spend,customer_lifetime_value,churn_probability,risk_level,monthly_revenue_at_risk,tenure_group
111,4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,1.0933962264150945,3013.4,0.0179122331968278,Low,1.038013913756171,Loyal Accounts
112,5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,2.0829545454545455,3940.9500000000003,0.38982140935704357,Medium,35.727132167573046,Established Accounts
113,4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,2.013157894736842,2830.5,0.49817676600543076,Medium,38.110522599415454,Established Accounts
114,5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0.84,3494.4,0.03555032982363543,Low,1.9410480083704944,Loyal Accounts
115,3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,22.4625,269.54999999999995,0.6296957903092341,High,56.57816675928468,First-Year Accounts
116,9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0.8391891891891892,1117.8,0.02739828379802656,Low,0.8507167119287247,Established Accounts
117,5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,9.113636363636363,1002.5,0.6515918273768408,High,65.3220806945283,First-Year Accounts
118,8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0.49166666666666664,846.65,0.00859026895460357,Low,0.1773890539125637,Established Accounts
119,9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,3.042857142857143,2300.4,0.28633552873107143,Low,24.395787047887286,Established Accounts
120,1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,1.750877192982456,5588.8,0.21987215298711726,Low,21.9432408681143,Loyal Accounts
121,2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,2.957142857142857,124.19999999999999,0.14093918092744342,Low,2.917441045198079,First-Year Accounts
122,0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,18.6,223.20000000000002,0.7657592750937458,High,56.972490066974686,First-Year Accounts
123,6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,6.3375,354.90000000000003,0.16124947901276046,Low,8.175348585946956,First-Year Accounts
124,7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,4.17,83.4,0.14374944505442436,Low,2.997175929384748,First-Year Accounts
125,4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,2.6161764705882353,2935.35,0.0749627214380163,Low,6.66793407191155,Established Accounts
126,4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,2.7875,2107.35,0.5569993123076383,Medium,43.47379632561117,Established Accounts
127,6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0.32260273972602743,1695.6000000000001,0.006922731792661069,Low,0.16303033371716819,Loyal Accounts
128,3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,9.875,19.75,0.21159560504827082,Low,4.179013199703348,First-Year Accounts
129,2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0.7840277777777778,4007.9500000000003,0.09936297921551081,Low,5.6090401767155855,Loyal Accounts
130,2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,6.139285714285714,1117.3500000000001,0.6324849150611637,High,54.36207844950702,Second-Year Accounts
131,6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,2.253846153846154,1465.0,0.29060776157997764,Low,17.02961482858669,Established Accounts
132,8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0.7433823529411764,3386.85,0.007028729242120844,Low,0.35530226318920866,Loyal Accounts
133,3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,17.725,35.45,0.7356162336188518,High,26.077595481788297,First-Year Accounts
134,2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,14.783333333333333,88.7,0.4286285538176803,Medium,19.009676361814122,First-Year Accounts
135,7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0.5840909090909091,1105.1,0.01533077473047201,Low,0.39400091057313064,Established Accounts
136,7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,3.125,1725.0,0.2983062564408164,Low,22.372969233061227,Second-Year Accounts
137,3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0.31076923076923074,1292.8,0.0038059540896210565,Low,0.07688027261034534,Loyal Accounts
138,6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0.33793103448275863,1117.2,0.006127559647749917,Low,0.1201001690958984,Loyal Accounts
139,0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,35.225,70.45,0.8423679131101998,High,59.34481947861357,First-Year Accounts
140,3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,1.2061643835616438,6339.599999999999,0.020285320044058402,Low,1.786122429879342,Loyal Accounts
141,4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,7.905555555555556,569.2,0.26034527858725026,Low,18.523566571482856,First-Year Accounts
142,1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,1.6298387096774194,6164.05,0.10316798196450638,Low,10.425124577513369,Loyal Accounts
143,2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,1.2969230769230768,5395.2,0.08196491042260742,Low,6.909641948625805,Loyal Accounts
144,1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0.3326388888888889,1700.45,0.007215022925617943,Low,0.17279979906854973,Loyal Accounts
145,5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,1.5007575757575757,6438.25,0.036839323737868294,Low,3.6489350162358543,Loyal Accounts
146,6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,4.9,58.800000000000004,0.08020652610147497,Low,1.5720479115889094,First-Year Accounts
147,2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,22.825,45.65,0.59513554591613,Medium,27.167937671071336,First-Year Accounts
148,6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,2.0806451612903225,1935.0,0.06632940481846962,Low,4.278246610791291,Established Accounts
149,3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,4.34375,1042.5,0.16520120452988854,Low,11.481483714827254,Second-Year Accounts
150,3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,7.616666666666666,548.4,0.390100792575117,Medium,26.74140933102427,First-Year Accounts
151,3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,11.875,665.0,0.6471390182258274,High,61.478206731453604,First-Year Accounts
152,1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,1.5232394366197184,7570.5,0.13828561861171743,Low,14.95558965285724,Loyal Accounts
153,9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,1.3666666666666665,5338.2,0.013362473911192028,Low,1.1505090037536334,Loyal Accounts
154,3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,2.814285714285714,118.19999999999999,0.13060394401662892,Low,2.5728976971275896,First-Year Accounts
155,6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,5.3933333333333335,1132.6000000000001,0.462284017300167,Medium,37.39877699958351,Second-Year Accounts
156,9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,3.6586956521739133,1851.3000000000002,0.5484432544396145,Medium,46.15149986109356,Second-Year Accounts
157,2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0.8760869565217391,443.29999999999995,0.03456942855900758,Low,0.6965739854640027,Second-Year Accounts
158,6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,3.7794117647058822,1028.0,0.031903796372407825,Low,2.0498189169272027,Second-Year Accounts
159,7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,2.3363636363636364,257.0,0.0356353384356336,Low,0.9158281977957835,First-Year Accounts
160,8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,4.0,728.0,0.1972092352639028,Low,11.043717174778557,Second-Year Accounts
161,0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,3.923809523809524,1648.0,0.37733770572785397,Medium,31.09262695197517,Second-Year Accounts
162,4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,23.233333333333334,139.4,0.7592816899220399,High,52.92193378756618,First-Year Accounts
163,4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,1.3685185185185187,3916.7000000000003,0.022664437680016906,Low,1.6749019445532496,Loyal Accounts
164,2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,1.7166666666666668,226.60000000000002,0.05017689266319839,Low,1.033643988861887,First-Year Accounts
165,6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0.28428571428571425,1373.1,0.0036004115900413482,Low,0.07164819064182282,Loyal Accounts
166,3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,14.180000000000001,283.6,0.600465363778711,High,42.57299429191061,First-Year Accounts
167,5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,1.2198630136986301,6411.599999999999,0.018049456795697343,Low,1.6073041276568483,Loyal Accounts
168,3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,0.7677966101694915,2627.3999999999996,0.24058609417579266,Low,10.898550066163407,Loyal Accounts
169,1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,1.2,326.4,0.1266124161759162,Low,2.5828932899886903,Second-Year Accounts
170,7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,1.9147727272727273,3622.75,0.07944989042567391,Low,6.693653268363026,Established Accounts
171,1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,34.800000000000004,208.8,0.8883938874093005,High,92.74832184553098,First-Year Accounts
172,6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,5.463333333333334,1147.3,0.041508975956763165,Low,3.4016605796567414,Second-Year Accounts
173,0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,1.7564814814814813,5027.049999999999,0.20369032656091804,Low,19.320027474303075,Loyal Accounts
174,5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0.6227272727272728,657.6,0.03117059529814142,Low,0.6405557333768062,Established Accounts
175,1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0.7057142857142857,839.8,0.11032519388396946,Low,2.7250322889340453,Established Accounts
176,2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,4.653125,1116.75,0.5511531766880453,Medium,41.03335400442497,Second-Year Accounts
177,2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,9.55625,535.15,0.44170224965125016,Medium,33.768136985838076,First-Year Accounts
178,5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,6.584375,1580.25,0.5945233998870983,Medium,62.63304017810581,Second-Year Accounts
179,3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0.33145161290322583,1253.55,0.015569975612397759,Low,0.31996299883477397,Loyal Accounts
180,6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,14.975,29.95,0.5277452216345335,Medium,15.80596938795428,First-Year Accounts
181,6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,22.65,45.3,0.4376596302198182,Medium,19.825981248957763,First-Year Accounts
182,9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,9.38888888888889,676.0,0.5666436759305478,Medium,47.881390616131284,First-Year Accounts
183,5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,2.198529411764706,2466.75,0.06163855280132476,Low,4.607481821899026,Established Accounts
184,1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,5.660714285714286,1030.25,0.4830096484563698,Medium,38.27851464016731,Second-Year Accounts
185,1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,12.4,24.8,0.6592148635770955,High,16.348528616711967,First-Year Accounts
186,4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,2.4666666666666663,1036.0,0.17172408925529958,Low,8.895307823424519,Second-Year Accounts
187,8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,7.6,91.19999999999999,0.42764041808855274,Medium,13.000268709892003,First-Year Accounts
188,0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,1.4035714285714285,255.45,0.07246867309266415,Low,1.4240094262708505,Second-Year Accounts
189,8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,1.380487804878049,2264.0,0.11778296146014608,Low,6.666515618644269,Established Accounts
190,7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,1.6340909090909093,3091.7000000000003,0.04474835856039943,Low,3.2174069804927194,Established Accounts
191,2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,13.0,546.0,0.6345335353220612,High,57.742551714307574,First-Year Accounts
192,2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,0.28214285714285714,1362.75,0.003655894809754006,Low,0.07220392249264161,Loyal Accounts
193,9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,1.5027397260273974,7898.400000000001,0.04515024703006014,Low,4.952982099197597,Loyal Accounts
194,2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,0.32166666666666666,1138.7,0.004599430024355767,Low,0.0887689994700663,Loyal Accounts
195,2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,4.597619047619047,1931.0,0.36072199730558885,Medium,34.8277088398546,Second-Year Accounts
196,9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,0.9640000000000001,578.4000000000001,0.02697743529817314,Low,0.6501561906859727,Second-Year Accounts
197,6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,1.8558333333333332,6569.65,0.3922818135730922,Medium,43.68057994136382,Loyal Accounts
198,7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,1.5376712328767124,8082.0,0.06297586696883284,Low,7.0690410672514865,Loyal Accounts
